nome_hotel,nota,titulo,texto,data
NANNAI Muro Alto,5,Elogio,"Hospedagem muito boa! Um elogio a parte para o funcionário Valgleis (restaurante) com seu excelente atendimento, empatia e sorriso no rosto sempre, uma simplicidade que encanta!! Isso faz realmente a diferença seja qual for o lugar. Parabéns total a esse funcionário e a Resort pelo caprichos.",set. de 2021
NANNAI Muro Alto,5,Minha experiência Nannai,"è algo simplesmente incrível.....de uma beleza natural cinematográfica, a qualidade da prestação dos serviços é sim um diferencial. Foram dias de pura harmonia, paz, tranquilidade e muitos negócios fechados em um ambiente TOP.",set. de 2021
NANNAI Muro Alto,5,Agradecimento,"Gostariamos de agradecer mais uma vez pela estadia fantastica no Nannai cm a familia e no ""nosso"" bangalo 31...no qual estivemos em 2017 na nossa lua de mel e agora denovo E nao posso deixar de agradecer a Paula Barrera... das reservas... ela foi sensacional em tds os momentos...  Parabens a equipe Nannai.. se deus quiser voltaremos mais vzs..   Obgd  Beatriz Botelho e Carlos Calzado",set. de 2021
NANNAI Muro Alto,5,Paraiso ,"Lugar seguro, lindo e super bem cuidado. Alta gastronomia e atendimento primoroso. Luxo com carinho em cada detalhe. Funcionários super atenciosos, praia é uma piscina e com várias experiências como piquenique, jantares românticos e um espaço ao ar livre no restaurante lindo para ver as estrelas e luar. Voltarei em breve um abraço a toda família nannai. ",set. de 2021
NANNAI Muro Alto,5,Descanso  maravilhoso!,"Funcionários super, hiper gentis. Atendimento de primeira. Espaço muito bem cuidado e quartos confortáveis Travesseiros na tao bons, talvez por serem antigos. Ana Paula fo SPA é massagista de primeira. Agradeço os dias deliciosos que passei. Benza Deus!!!",set. de 2021
NANNAI Muro Alto,5,Lua de Mel,"Resort Maravilhoso... desde a chegada, um atendimento de primeira... nas áreas comuns todos muito atenciosos, cuidadosos, educados.  Procedimento de higienização perfeito, rápido,  seguindo todos os protocolos de vigilância sanitária",set. de 2021
NANNAI Muro Alto,5,Hospedagem no Nannai de Muro Alto,"Lugar lindo e agradável, comida de ótima qualidade, chá da tarde maravilhoso, serviços excelentes, funcionários educados e prestativos. Sonhamos voltar em breve. Com certeza, recomendaremos aos amigos.",set. de 2021
NANNAI Muro Alto,5,Super recomendado!,"Lugar paradisiaco, com uma super estrutura e de frente pro mar. Funcionarios muito atenciosos e sempre dispostos a ajudar. Comida excelente! Nao pedimos ou comemos nada fora do que ja estava incluso pois a qualidade é muito muito alta! Tudo foi uma delicia",set. de 2021
NANNAI Muro Alto,5,Muito bom,"Nossa experiência foi ótima! A comida estava maravilhosa, o quarto super bacana! O atendimento do Victor,Julio e Adriano foram sensacionais! Nos trataram com muita cordialidade e carinho. Super indicamos!!! Parabéns para a equipe toda!",set. de 2021
NANNAI Muro Alto,5,Conforto a beira mar,Viemos curtir praia sol e queríamos muito conforto !! Aqui encontramos tudo 💙 O Hotel é lindo sempre tem um funcionário muito educado oferecendo algo e pronto a atender!! Cardápio bem variado  Passar um dia de praia em um dos Gazebos frente mar foi super agradável  Quarto amplo sempre bem limpo e em qualquer horário do dia que você volte nele está arrumado  Valeu super a pena a estadia aqui  Recomendo,set. de 2021
NANNAI Muro Alto,5,Espetacular,Não há sequer 1 ponto negativo! Podem ir de olhos fechados que não irão se arrepender. Bangalô espetacular. Comida maravilhosa e farta em todas as refeições. Piscinas fantásticas. Spa sensacional. Tudo muito limpo e arrumado.     O ruim é ter que ir embora.,set. de 2021
NANNAI Muro Alto,5,Lua de mel,"Excelente experiência foi inesquecível e com certeza voltaremos em breve! Todos estão de parabéns o atendimento é perfeito.  Este lugar é um pedacinho do céu,  vim pro nanai através de uma indicação de um amigo que trabalha comigo e com certeza vou indicar outros amigos tbm.",set. de 2021
NANNAI Muro Alto,5,Ferias,"Excelente! Minha 45ª lua de mel, é sempre um prazer inenarrável está no Nannai, recomendo para todas as pessoas dos meus ciclos de amizade, recomendo conhecer também o Guest Emanoel que nós assistiu de uma maneira única transformando ainda mais a nossa estada.",set. de 2021
NANNAI Muro Alto,5,Lua de Mel impecável,"Tudo estava perfeito, atendimento excepcional, funcionários educados, comida boa e muita comida. Café da manhã variado, servem um chá da tarde delicioso. Com certeza voltarei!! Lugar perfeito para lua de mel.",set. de 2021
NANNAI Muro Alto,5,Férias,"O melhor hotel de praia do Brasil. Excelente estrutura, com muitas piscinas. Ótimo atendimento de todo o staff. Comida de qualidade em todas as refeições. SPA L’Occitane sensacional. Enfim, um lugar incrível para férias, tanto para casais, como para famílias.",set. de 2021
NANNAI Muro Alto,5,Dias especiais!,"Estive com meu marido, filha e 2 casais de amigos de 03 a 7 de setembro no Nannai Muro Alto e que dias incríveis!  Lugar lindo, nosso quarto sempre muito bem limpo e arrumado! Todo dia um mimo e surpresa no quarto( estávamos comemorando 10 anos de casados). Participamos do jantar cozinhando com o chef! Experiência incrível, comida maravilhosa! Gostaria de deixar registrado o meu muuuito obrigada ao maitre Fabiano! Que ser humano incrível e jamais esqueceremos da sua gentileza e delicadeza com a nossa filha! Faz muitas anos que ela é louca por uma concha “que escuta o mar”… tinha uma decorando a mesa, ele escutou o comentário dela e voltou com uma outra embrulhada pra presente! Pensem na alegria da criança! Ela ficou emocionada, com os olhos brilhando! Esse tipo de gesto não tem",set. de 2021
NANNAI Muro Alto,5,Nanai Resort,"Excelente resort , ótima qualidade de atendimento. Restaurante com boas opções e carta de vinhos bem elaborada, com ótimo custo benefício. A gerente operacional Carla Silva foi atenciosa e profissionalismo correto, superando nossas expectativas. As instalações bem conservadas e ótimas condições de higienização, com respeito as regras de prevenção do Covid. Recomendo!!!",set. de 2021
NANNAI Muro Alto,4,Muito bom hotel....pra ficar Excelente falta melhorar a comida e disputa por cadeiras de praia,"ótimo hotel. o bangalô é realmente muito bom.  comida deixa a desejar, bastante variedade mas falta sabor... cadeiras na praia...todo dia era a mesma preocupação....se não fosse cedo guardar lugar não sobrava cadeira...",set. de 2021
NANNAI Muro Alto,2,Acabou a exclusividade!!,"O marketing é : exclusividade, relaxamento, tranquilidade , um lugar para casais ! Isso um dia já foi verdade, mas hoje é um resort caro e para FAMILIAS COM CRIANÇAS, esqueça o final de semana romantico a beira da piscina....você ficara ao lado de pais e crianças berrando aos quatro cantos! há um kids club, mas ninguem fica lá! Todos ficam no mesmo local e a infra estrutura que foi pensada para adultos e principalmente casais  não atende a este público ! Quer a tranquilidade que vendem...fique nos bangalôs...mas cuidado....lá também vc. podera ter como vizinho uma familia com crianças prontas para acabarem com seu final de semana!",set. de 2021
NANNAI Muro Alto,4,Decepcionada com o banheiro,"Fiquei extremamente decepcionada com o banheiro (posso enviar foto se quiserem).  Reclamei, arrumaram outro bangalô para eu trocar, mas eu teria que perder tempo reorganizando minha mala e eu já tinha me estressado bastante por ter que reclamar. Decidi ficar para eu não ficar mais chateada .  Sobremesas: sem graça, umas muito doces, outras sem textura e outras totalmente sem graça. Eu amo doces e não costumo achar as sobremesas ruins.  Chá da tarde: acho que deviam avisar sobre a ave-maria. Isso pode ser desrespeitoso com pessoas de algumas religiões.",set. de 2021
NANNAI Muro Alto,4,Excelente!,"O resort é incrível! As instalações são lindas e a comida realmente muito boa, em todas as ocasiões rs (não percam o chá da tarde!)  Tudo de primeira linha, desde o quarto até área da piscina.  Único ponto de atenção: O atendimento/serviço poderia ser mais caprichado, pelo movimento alto, tivemos algumas dificuldades nas refeições e na piscina.  Ps: recomendo muito a clínica de Golfe! Ótimo para quem nunca jogou e quer ter uma noção e se divertir ",set. de 2021
NANNAI Muro Alto,5,Sempre excelente,"Hotel incrível, tive dias de beleza e tranquilidade. Excelente atendimentos, funcionários gentis e prestativos, comida ótima, instalações lindas, tudo muito bom. Já tive a oportunidade de me hospedar lá outras vezes e nunca desaponta.",set. de 2021
NANNAI Muro Alto,5,Um resort incrível,"Excelente resort para relaxar e curtir. Acomodações muito confortáveis, refeições incríveis, ótimo atendimento. Várias opções de lazer, incluindo alguns esportes aquáticos. A localização do resort também é incrível. Praia calma e tranquila. Destaque para o atendimento dos garçons Dekson e Fabione.",set. de 2021
NANNAI Muro Alto,5,Nannai Nota 10!,Lugar Super Top para descansar relaxar.  Atendimento VIP e personalizado.  Equipe e atendimento super profissional. Comida saborosa e ótimo padrão. Garçom Keypson nota 10! Super atencioso e prestativo.  Não só recomendo como pretendo voltar.  Raul Müller.,ago. de 2021
NANNAI Muro Alto,4,Esperava mais. Overrated. Superestimado.,"PRÓS: foi um boa experiência, comida excelente, ótimo serviço, paisagem fantástica. Todos os elogios já foram descritas nas outras avaliações.  CONTRA: pelo valor cobrado, esperava mto mais.   (1) Como há mtosss hóspedes (são inúmeros aptos), não conseguimos 1 lugar em frente à praia, nenhum dia, pois o pessoal ""reserva"" seus lugares com bolsas e cangas.    (2) Como há mtosss hóspedes, às vezes não havia mesa ao ar livre, o q não é recomendável em tempos de pandemia.   (3) Como há mtosss hóspedes, era gente d+ na hora do buffet. Sinceramente, buffets terão de ser dispensados. Havia momentos q parecia + 1 desses resorts all inclusive.  Se for para incluir o jantar na diária, melhor oferecer bons pratos a la carte, como mtos passaram a fazer.   (4) a limpeza dos quartos é meia",ago. de 2021
NANNAI Muro Alto,5,Cada vez melhor,"Cada vez melhor  Está e a quarta vez que me hospedo no Nannai de Muro Alto. Em plena pandemia, com rígidos protocolos sanitários, a equipe consegue se superar em cortesia e atenção aos detalhes. As refeições saborosas e muito bem apresentadas. Não deixem de visitar o Spa e a boutique com coleção exclusiva de roupas de praia. O melhor do Nannai são os bangalôs com piscina.",ago. de 2021
NANNAI Muro Alto,2,"Hotel ótimo, frequência nem tanto.","A nota para o serviço de garçom, camareira, academia, recepção, praia etc são ótimas. A comida muito boa levando em consideração o atual momento e novos protocolos de segurança. O que despenca a nota é a falta de orientação aos hóspedes para utilizar máscara no buffet e áreas comuns, apesar de ser utilizada por grande parte dos hóspedes, há aqueles que não respeitam e nenhuma atitude e tomada pelo estabelecimento, apesar da obrigatoriedade do uso. Outra questão que leva a nota para baixo do normal é o fato da quantidade de crianças no hotel. A proposta do Nannai sempre foi a exclusividade, viagem romântica, casais em lua de mel etc, mas com a aceitação de crianças esta proposta não se sustenta. Muitas crianças, a maioria sem limites dos pais, fazendo do espelho d’água piscina",ago. de 2021
NANNAI Muro Alto,5,Qualidade Espetacular! Serviço de primeira!,"Ficamos impressionados com a qualidade do Nannai. Tudo bem cuidado, academia moderna, SPA maravilhosa e culinária excelente. Todos os funcionários são extremamente atenciosos! Resort de primeira. Certamente voltaremos!",ago. de 2021
NANNAI Muro Alto,5,Maravilhoso,"Hotel maravilhoso, atendimento incrível!! Ficamos no bangalô beira mar, melhor experiência da vida, nada a reclamar. O atendimento com a gente foi sensacional. A comida é maravilhosa. Voltaria sem dúvida pra lá!!! ",ago. de 2021
NANNAI Muro Alto,4,Ótimas instalações e excelente gastronomia,"Gostei muito do Nannai, ótimas acomodações é excelente gastronomia, além da cordialidade de tidos desde o checkin até o checkout. Apenas a estrada para chegar até o resort, deveria ter Manutencao, muita atenção com os hóspedes, e diversos mimos durante a estadia",ago. de 2021
NANNAI Muro Alto,5,Excelente,"Serviço impecável, educado e sempre pronto a lhe auxiliar. Piscina e restaurante ótimos. Tem tudo o q se precisa. Praia muito boa e semi-privativa. A meia-pensão vale muito à pena, comidas maravilhosas. Ainda  há um chá da tarde gratuito, mas não se jogue muito, pq logo virá o jantar. Loja excelente com muitas marcas. Musculação e ginástica com pré-agendamento de um dia. Muito boas. Sala de massagem com pré-agendamento tb, de um dia. Salão de beleza que fecha domingo e talvez este seja o único reparo. Mas, enfim, vale muito à pena. Serviço de 1a, sem reclamações alguma. ",ago. de 2021
NANNAI Muro Alto,4,Expectativa diferente,"Achei que fosse um destino para casais, lua-de-mel, etc, mas o que eu menos vi foi casal. Tem muita família, grupo de amigos, crianças, mesas de 6/8 pessoas.   É ruim? Não, só não é o que eu imaginava.   Não é aquele lugar para relaxar na beira da piscina, entende? Achei que fosse um lugar mais exclusivo, com menos quartos, mas deve ter ao menos uns 50 bangalôs e mais uns 50 apartamentos! Eu peguei diárias na Black Friday e valeu a pena, porém não sei se valeria se pagasse pelo preço cheio. ",ago. de 2021
NANNAI Muro Alto,4,Viagem em família,"Sempre muita expectativa ao ir para o nannai né…. Pois é, fomos muito bem recebidos na recepção, nosso quarto era muito gostoso, amplo, bem limpo, chuveiro delicioso e muito confortável.  Em relação ao restaurante, no geral faltavam garçons, principalmente no almoço, que fica mais vazio. As opções a la carte, principalmente as bebidas, são caras. Os drinks variam entre 30-55 reais, e cerveja a partir de 14 reais. Os pratos a la carte são bons, mas não maravilhosos…  o buffet do café da manhã e jantar é muito farto, com inúmeras opções, e com cardápio diferente todos os dias. Ressalto principalmente as carnes, que eram de primeira qualidade. Existe o chá da tarde tb, que é servido as 17h, além de petiscos servidos na piscina e praia durante o dia. Em relação à praia, mar super",ago. de 2021
NANNAI Muro Alto,5,Excelente resort em Pernambuco!,"Estive no Nannai pela terceira vez com minha família. Mesmo em meio a pandemia, o hotel continua com seu padrão de excelência. Tudo muito bem cuidado, limpo e de muito bom gosto. TODOS os funcionários são especialmente atenciosos, muito bem preparados, fazendo nos sentir em casa. A comida então...uma delícia! Um destaque especial para a Ana Maria, cozinheira que prepara a melhor torrada francesa que já comemos! Também à Manuela, Edjailton e seu assistente Alax que sempre superam nossas expectativas com sua costumeira simpatia e atenção, garantindo uma estadia diferenciada.",ago. de 2021
NANNAI Muro Alto,1,"Sai um pouquinho do hotel, de uma caminhada a pé por ali e verá a realidade!","Sai um pouquinho do hotel, de uma caminhada a pé por ali e verá a realidade!  Infelizmente estão destruindo a beleza de Porto de Galinhas. A Praia de Muro Alto está tomada por condomínio fechados, que impediram o acesso público as praias e construíram avançando a Praia e construíram barreiras de concreto para o mar mar invadir o condomínio, o que é proibido.  O mesmo acontece com Hotel  Nannai tem um acesso público na lateral do hotel mal cuidado e abandonado e construiu avançado a Praia e fez barreiras para dificultar o acesso das pessoas à Praia onde está o hotel. Lembrando que no Brasil não existe Praia particular, todas as praias são públicas e todas as praias são direito de todos. Além de tudo isso, qdo se caminha pela Praia do muro alto, logo na lateral do hotel Nannai,",ago. de 2021
NANNAI Muro Alto,5,Primeira Linha,"Estive no Nannai no começo de agosto/21. Adorei o Resort. Quartos amplos e limpos. As piscinas, são otimas, e pelo seu tamanho faz com que as pessoas não se aglomerem. O protocolo anti covid é feito desde o check-in e durante toda sua estadia. Nos restaurante tanto o café da manha, o jantar e o cafe´da tarde são insuperaveis., alias este café da tarde poderia ser mais cedo, pois fica muito em cima do jantar. Todos os funcionarios foram gentis e atenciosos. Apenas gostaria de mencionar uma reclamação não do hotel, mas dos motoristas de taxis, que pedem que os Resorts entrem em entendimento com a Prefeitura para que refaçam o recapeamento da estrada que leva ao Hotel por ter muito buracos.",ago. de 2021
NANNAI Muro Alto,5,NANNAI MURO ALTO (QUE COMPREI PELA 123 MILHAS FRANQUIA DEL REY),"Boa noite!  comprei meu pacote pela 123 Milhas, porém em uma loja física situada em Belo Horizonte (mas eles fazem vendas por telefone tbem). O resort é maravilhoso: recepção, quartos etc. Nota mil. E quero também elogiar os vendores da loja física da 123 milhas também, que foram super solícitos, nos atenderam super bem, e super rápidos. Super recomendo o atendimento físico da 123 Milhas Del REy. O telefone da atendente é 31 99798 1230.",ago. de 2021
NANNAI Muro Alto,4,Excelente local para descansar!,"Amamos o ambiente, as comidas e o atendimento de todos, faz cada momento se tornar especial. Único detalhe que tenho a acrescentar em relação ao quarto é que o ar condicionado estava vazando agua no quarto e a tampa do vaso estava soltando. Em relação a comida, eu sou alérgica a frutos do mar, camarão, e fiquei com medo algumas vezes de comer pois o buffet de massas era junto com o de sushi, utilizando mesma pia, e as vezes a mesma pessoa estava manipulando um e outro. Na parte de carnes também tinha polvo e outros frutos do mar no mesmo local, o que traz insegura sobre manipulação, utilização de mesmos utensilios para quem tem alergia. No café da manha tambem tinha salmao e queijos e outras coisas, e os utensilios descansando em um mesmo prato. Acho que essa parte deveria ser",ago. de 2021
NANNAI Muro Alto,5,excelente,"Ótimo estadia. A atenção e educação dos seus colaboradores são ótimos. Quero deixar aqui um especial agradecimento para o Murilo e Fabiolo que são mais que atenciosos, carismáticos e nos deixaram sentir em nossa própria casa. O que sentimos falta, é mais recreação nos dias de chuva. Ficávamos muitas vezes em nosso quarto vendo filme por falta do que fazer. Entendemos os percalços da pandemia, mas com tanto espaço aberto, poderiam nos proporcionar mais atrações. Somente na terça feira, o cantor e seu tecladista (para nós foram os melhores, conseguiram animar. De qualquer forma, voktaremos em breve.",ago. de 2021
NANNAI Muro Alto,5,Inesquecível,Com certeza uma experiência maravilhosa que ficará para sempre nas nossas memórias e corações! O lugar é fantástico e os colaboradores são muito queridos e atenciosos. Na oportunidade tivemos o prazer de conhecer o Rômulo e a Allana que nos mimaram do início ao fim da nossa estadia. Somos muito gratos por tudo o que fizeram e por fazerem nos sentirmos únicos e especiais. Muito obrigada família Nannai.,ago. de 2021
NANNAI Muro Alto,5,Conforto e ótimo atendimento,"Lugar maravilhoso, com um excelente atendimento, em especial, por parte dos funcionários Rômulo (muito gentil, divertido e atencioso conosco) e Nado (que nos atendia no entorno da piscina). Outros funcionários também foram sempre muito solícitos durante as refeições. Lugar muito agradável para casais.",ago. de 2021
NANNAI Muro Alto,5,Simplesmente perfeito,"Foi minha segunda vez no Nannai e novamente fui surpreendida pela qualidade do hotel e do serviço dos funcionários. Eles sempre encantam os hóspedes, é o lugar perfeito para descansar e com certeza voltarei novamente. Recomendo!",ago. de 2021
NANNAI Muro Alto,3,Nada do que eu esperava ,"Fomos essa semana em vários amigos com crianças. Fui com muita expectativa em conhecer o tão famoso hotel,mas confesso que não foi nada demais. Pelo contrário não vale o valor de jeito nenhum!  Sem dúvida o atendimento do restaurante foi o pior que já vi em todo minha vida,tivemos que implorar várias vezes para sermos atendidos ou alguém limpar a mesa que ficava o tempo todo suja. Pedidos sempre errados e quando chegava depois de umas 2 horas. Terrível! Além dos preços absurdos!  A praia é legal mas cheia de pessoas pedindo dinheiro e nenhuma segurança com os hóspedes,sei que a praia é pública porém um segurança seria bom para evitar constrangimentos aos hospedes.  O lugar é bonito,quartos bem limpos e só! ",ago. de 2021
NANNAI Muro Alto,5,Lua de mel,"Eu e a minha esposa tivemos uma experiência inesquecível. Tudo impecável, perfeito. Escolhemos o Nannai para passarmos a nosso lua de mel... sinceramente, acho difícil encontrarmos um lugar que supere o Nannai. Comida maravilhosa, bangalô perfeito, lindo, cheiroso decorado de modo aconchegante e intimista; os funcionários são incríveis...enfim...o Nannai é um paraíso particular. Merece não só a visita como o retorno. Obrigado, Nannai...valeu todo o investimento! Vocês nós deram uma lua de mel maravilhosa.",ago. de 2021
NANNAI Muro Alto,5,Parabéns Nannai,"Nannai é incrível, a natureza nos transmite mta paz. Praia com piscinas naturais, acomodações confortáveis e limpeza impecável. Gastronomia variada e deliciosa. Ah! E seus colaboradores? TODOS prestando serviços que encantam e surpreendem. Parabéns Nannai, super recomendo e já com vontade de voltar.",ago. de 2021
NANNAI Muro Alto,5,Paraíso em Muro Alto,"Lugar simplesmente incrível. Aliás, tudo no Nannai é incrível. Minha viagem foi de férias junto com a minha família, meu marido. Voltarei com certeza! Nota 10. As comidas, os funcionários, as belezas do lugar. Tudo de muito bom gosto. Parabens!",ago. de 2021
NANNAI Muro Alto,5,Experiência única,"Minha experiência foi incrível. O hotel é maravilhoso, mas o diferencial são os funcionário. São extremamente carinhosos e atenciosos. A limpeza estava impecável. O café da manhã divino. Tudo que vc quer eles providenciam. E os mimos que eles fornecem, mini degustação pela manhã e lanchinho a tarde, sensacional. Spa incrível. Amei e voltarei com certeza.",ago. de 2021
NANNAI Muro Alto,5,""" Atendimento e culinária impecáveis ""","Destaque total para a culinária: qualidade , variedade e cardápio impecáveis. Lanche da tarde muito gostoso e servido em um jardim a beira da piscina.. Serviço em todos os setores também merece elogio. Todos os funcionários muito educados atenciosos e profissionais. Áreas comuns muito bem cuidadas e de bom gosto; ambiente da piscina tranquilo e extremamente agradável.  Acesso direto da piscina para a agradável praia de Muro Alto. Os quartos são muito espaçosos e confortáveis; acho só que poderiam  ter uma decoração mais atual, precisam de uma leve atualização.",ago. de 2021
NANNAI Muro Alto,5,Simplesmente incrivel,"Hotel maravilhoso, bangalô espetacular, funcionários educados e comida deliciosa todos os dias. Além do lancha da tarde e o cafe da manhã totalmente completos e perfeito! Alem disso durante o dia vc fica na piscina e toda hora trazem mimos do tipo mini refeições para degustação. Alem do lugar lindo demais",ago. de 2021
NANNAI Muro Alto,5,O melhor do Brasil,"Retorno a este resort após 15 anos, onde passamos a lua de mel e agora viemos com nossas filhas e a evolução está visível, conseguiram melhorar o que já era perfeito em minha opinião. A beleza natural do lugar associado à estrutura ímpar do hotel são de encher os olhos.  Porém o que nos toca o coração é o atendimento de cada colaborador, sempre pro-ativos, a todo momento nos agradando da melhor forma. Os mimos que os hóspedes recebem o tempo todo deixam a estadia inesquecível. Deixo meu agradecimento a Carla Silva que estava na coordenação, o Eduardo que nos atendeu todos os dias e a tia Gleyce da recreação como representantes de todos funcionários do Nannai.",jul. de 2021
NANNAI Muro Alto,5,Estadia Nannai - Fitness,"Nossa estadia no Nannai foi um sonho!  Toda a equipe nos recebeu muito bem e fez desta  experiência um momento único.  Nosso especial agradecimento ao Eduardo e Cleyton do Fitness. As aulas de alongamento no final da tarde, o carinho e cuidado no atendimento ficarão em nossa lembrança, eternamente.  Certeza que voltaremos.",jul. de 2021
NANNAI Muro Alto,5,Especial!,"Um lugar realmente especial, muito tranquilo, atendimento excepcional. Equipe muito atenciosa e prestativa, ficamos no bangalô jardim muito bonito e confortável com um piscina exclusiva. O Hotel oferece meia pensão, o café da manhã é maravilhoso com opções de  Omeletes e Tapiocas feitos na hora. O SPA é um caso a parte, MARAVILHOSO!!! Tem uma boutique que deixa muita loja de shopping para traz, uma variedade imensa com várias grifes. Foram as férias dos meus sonhos não vejo a hora de voltar e conhecer a nova unidade em Fernando de Noronha.",jul. de 2021
NANNAI Muro Alto,5,Simplesmente incrível,"Nada é mais gratificante que você encontrar um lugar que te acolhe, entende e que é, simplesmente lindo. Todos trabalham com amor e são extremamente educados. Nada se compara ao Nannai, só indo para entender. Sempre tem algum funcionário que te apresenta algo muito além do que você esperava. O ambiente é lindo, a praia é fantástica e, mesmo no inverno o sol te recebe em vários dias.",jul. de 2021
NANNAI Muro Alto,4,"Nanai viagem em família, pegamos dois bangalôs com vista para o jardim do lado direito da propriedade.","Comida incrível, acomodações do bangalô jardim muito boas porém um pouco antiquadas, muito bom para ir com a família, l mas não tenha expectativa de um hotel boutique. Funcionários muito prestativos e comprometidos com a experiência do hóspede.",jul. de 2021
NANNAI Muro Alto,5,Perfeito em todos os detalhes,"Simplesmente perfeito em todos os detalhes , desde de seu check inn eletrônico ou presencialmente, cortesias, sorrisos, informações detalharas e boas vibrações marcam a sua chegada neste resort.  Você pode escolher entre piscina ou ficar a beira mar, ambos com ótimos serviços.",jul. de 2021
NANNAI Muro Alto,2,Desencantador,"O Hotel fala em encantamento e uma proposta de um resort diferenciado! O custo benefício não vale em relação aos grandes resorts próximos como o Salinas Maragogi ou o Sumerville! Aliás os funcionários poderiam fazer um curso no Salinas Maragogi aonde tudo pode e no Nannai tudo não pode com muita “gentileza” Lotado, sem lugar nas cadeiras das piscinas e um lanche da tarde que beira ao ridículo de tantas filas, seria melhor não ter! Funcionários burocráticos! Perdi meus óculos à noite e fui informado que os achados e perdidos funcionavam durante o dia e que dependia de catalogar no sistema para então eu poder saber se haviam achado ou não, como dependo dos óculos desburocratizei a situação dando uma gratificação boa a um funcionário e em menos de dez minutos recuperei o mesmo. O",jul. de 2021
NANNAI Muro Alto,5,Minha Casa de praia,"Depois de várias visitas ainda continuo me surpreendendo com o Nannai!   O primeiro da lista de agradecimentos  é o YURIS a alma do atendimento do Hotel sempre inventando coisas novas , nos surpreendendo! Nosso eterno garçom aquático que está agora com novos desafios!!  A última  surpresa foi um café da manhã a dois de frente para o mar! SHOW!   Outros agradecimentos e comentários:  Eduardo e dona Ana sempre fazendo nosso café da manhã especial;  Waldir agora preparando os drinks especiais; Luciana cuidando das nossas malas; A TODOS da recreação (Lucas, Jacaré, Gabriel  e )  Anderson e Ala do Bar da praia / piscina  Márcios tomando contado nosso Jantar! E a todos da equipe que não consegui nominar!  Por fim ao Senhor Luís o ""Novo” gerente que está resgatando as origens do nosso",jul. de 2021
NANNAI Muro Alto,4,De volta ao nannai  6 anos depois...,"O nannai  continua sendo  um lugar  de sossego  para quem quer descansar  ..o único  som que se ouve é  do mar .Jardins  impecáveis, todas as áreas  limpas e bem cuidadas, decoração  do hotel  lindíssima  muitos detalhes  tudo  bem cuidado,  café  da manhã  farto tudo  fresco e delicioso ,espumante  a vontade,na hora do almoço  são servidos de cortesia  na beira da piscina  vários  petiscos  deliciosos e depois  passa um carrinho de sorvete,  a tarde é  servido  o chá  no gramado  em volta da piscina um momento  bem agradável...e o jantar  com uma mesa bem servida de saladas e queijos ,uma ilha de japonês, uma de massas risotos ,uma ilha de grelhado  com várias  opções  de carne de qualidade  porém  a picanha  estava dura e sem sal,várias  opções  de pratos  quentes  bacalhau, ",jul. de 2021
NANNAI Muro Alto,5,Depois de 1 semana!!!!!,"Boa tarde, Nannai!  Depois de 1 semana no Nannai quero fazer meus elogios para as pessoas que fizeram minha experiência ser muito especial… Tenho que falar em 1º lugar da Paula do SPA L’occitane…  Sabe a massagem da VIDA? Pois bem,experiência para voltar ao Nannai…Obrigada Paula!!   Quero agradecer ao Oliveira, Romulo, Marcelo e Nado que também fizeram toda a diferença no atendimento e nos fizeram sentir muito especiais….  Obrigada!!",jul. de 2021
NANNAI Muro Alto,5,Fantástico !,"Estrutura  e atendimentos excelentes ! Funcionários muito atenciosos e solícitos. Muitas atividades para se fazer no hotel, como academia, tênis, spa, etc... Minha única critica foi que achei o atendimento do restaurante um pouco demorado em relação às bebidas. No mais, tudo excelente. ",jul. de 2021
NANNAI Muro Alto,4,Férias relaxantes.,"Excelente para descançar e relaxar! As acomodações do hotel são excelentes. Ficamos em um bangalô com vista maravilhosa. Pontos a melhorar seriam o sabor das comidas do jantar, café da manhã muito bom. O clubinho das crianças não respeita o horário do jantar, o que dificulta para uma alimentação saudável no horário correto. Além disto, no clubinho tem sempre muitos doces e chocolates. As crianças estavam comendo doces sempre na hora errada. O atendimento no restaurante deixou a desejar, poucos funcionários. A lempeza dos bangalôs estava muito boa.",jul. de 2021
NANNAI Muro Alto,4,Pode melhorar,"Faltava reposicao de frigobar, que acontecia prontamente mas, so quando solicitado. Nao havia copos no quarto, sem reposicao de xicaras de cafe. Cafe da manha servido no quarto com cobrança desnecessaria de 165,00. Late check out negsfo apos 7 dias de edtasa, nem ao menos 1 hora de tolerancia apos as 12h. A noite apos jantar nada a fazer, nenhuma atração ou esoaco dedtinado a sentar e contemplar a noite ou to ar um drink, conversar em familia escutar uma musica mesma aie lounge ou ambiente. Seria mais proveitoso a meia pensão  ser cafe da manha e almoço e abolir o cha da tarde. Comida excelente e farta! Almoco a la carte muito caro, e com pouca variedade.",jul. de 2021
NANNAI Muro Alto,4,Nannai Muro Alto,"Hotel em si mto bom, tudo bem organizado, limpo e a comida muito boa. Bangalôs bem espaçosos com piscina privativa bem agradável. Único ponto negativo no meu ponto de vista seria a falta de uma atração noturna. Um cassino seria algo a se pensar, pois após o jantar não tem o que fazer . ",jul. de 2021
